Ticker,Return_6M,Volatility,Beta,PE,PB,EV_Revenue,GrossMargin,ProfitMargin,ROE,MarketCap,Company,Sector,IndexSource,RSI_14,SMA20_above_SMA50,MACD,Momentum_10,BB_Percent,ValueScore,QualityScore,SignalScore,ExtractionDate
PWR,0.08629567842345787,0.031025963345134758,1.072,58.399677,7.176148,2.313,0.1496,0.03742,0.13731,53486505984.0,Quanta Services,Industrials,SP500,74.67883886380432,1.0,13.97650474787821,9.068101809884418,0.9680090453031868,0.924716181712243,0.30110494259480153,0.3774903837369724,2025-06-06
QCOM,-0.04831155692739719,0.027252950771609913,1.256,15.315112,5.954223,3.85,0.55683,0.2611,0.42205003,164796743680.0,Qualcomm,Information Technology,SP500,55.40303988682871,1.0,0.6836653856759938,2.3277746245431556,0.6075736104652433,0.9314868747222338,0.364988250306721,0.5399944374160277,2025-06-06
DGX,0.1203254408202532,0.015104273580270952,0.491,22.041668,2.8217437,2.548,0.33038,0.0883,0.13951999,19488122880.0,Quest Diagnostics,Health Care,SP500,52.97149293707907,1.0,0.20957198512593322,2.941873385691678,0.549664523252528,0.9320734545281748,0.398039125675084,0.5472111700144571,2025-06-06
RL,0.19884291786763097,0.030880558311701826,1.531,23.65461,6.524983,2.427,0.68553,0.104940005,0.29487,16566725632.0,Ralph Lauren Corporation,Consumer Discretionary,SP500,59.100726795874344,1.0,10.250406398042514,-1.1967439851211688,0.48837176743948013,0.9301269713517856,0.3238207996048079,0.5503469086008812,2025-06-06
RJF,-0.09913112368533461,0.019806851105584396,1.043,14.083816,2.4476776,1.345,0.9327,0.16135,0.18866,29494564864.0,Raymond James Financial,Financials,SP500,51.80432354430579,1.0,0.6862599024236147,-0.02731518030206714,0.3403803957104298,0.9335328519765206,0.42736856508537346,0.5796110446856655,2025-06-06
RTX,0.1899786175234408,0.01966157981314646,0.617,40.759533,3.0184379,2.758,0.19532,0.05628,0.07802,185683689472.0,RTX Corporation,Industrials,SP500,66.87068183465638,1.0,2.682531026764167,4.209465116467951,0.8552150750056127,0.9292045984320331,0.35693546848098234,0.4634447259246228,2025-06-06
O,0.02404518200119088,0.012681912902326835,0.766,50.818184,1.2933528,14.387,0.92692,0.18100001,0.02507,50482171904.0,Realty Income,Real Estate,SP500,50.045355087195574,0.0,0.008675752624235145,1.7793080386927742,0.5939416374566563,0.9274297626318765,0.46696203802194625,0.5727617681978376,2025-06-06
REG,-0.015731398749116,0.014473150514605338,1.023,33.92891,2.0019014,11.886,0.71088,0.26279,0.05821,13073980416.0,Regency Centers,Real Estate,SP500,47.33093967069642,1.0,-0.12908304037647156,0.6612284870507454,0.3102462500169164,0.9298242752884796,0.4120633843775089,0.5968070626829702,2025-06-06
REGN,-0.36199447214177527,0.029901921504591075,0.307,12.589013,1.7837646,3.223,0.48799,0.31941998,0.15961,53442674688.0,Regeneron Pharmaceuticals,Health Care,SP500,35.15209316773419,0.0,-25.967266628839525,-17.134957392479027,0.1749813225212055,0.9338847761073569,0.48488336455981784,0.823522075297058,2025-06-06
RF,-0.14797967704185477,0.021358145711941195,0.978,10.570048,1.1698031,3.33,0.0,0.30251,0.11306,19668586496.0,Regions Financial Corporation,Financials,SP500,59.00120562840093,1.0,0.17466403172507228,3.6418202879316732,0.6652183589300974,0.93445736271676,0.3263981034717453,0.5097544149545945,2025-06-06
RSG,0.17543684902359558,0.012242193303505436,0.644,38.21342,6.777641,5.721,0.43136,0.12880999,0.18545,79172673536.0,Republic Services,Industrials,SP500,55.84866583316491,1.0,2.7407930166407084,0.9083660475286354,0.6138606941208575,0.9275546920240881,0.4031112867234917,0.5499234350758371,2025-06-06
RMD,0.04804488688509023,0.02033268114732986,0.769,28.271046,6.6591325,7.27,0.59368,0.26152,0.25811002,36934610944.0,ResMed,Health Care,SP500,66.43848598967351,1.0,3.881393883552306,2.8188512827818593,0.9500896133569335,0.9289288131613386,0.43277288548404286,0.4778333826672697,2025-06-06
RVTY,-0.21336071840551707,0.02524731641985631,0.972,37.805782,1.43047,4.641,0.56247,0.10347,0.03824,10783926272.0,Revvity,Health Care,SP500,47.71914669919346,0.0,-1.1290649240298336,1.182581404869304,0.4545541913620546,0.9302002435506295,0.37624534078071764,0.5903501822897084,2025-06-06
ROK,0.10623267188376295,0.025700535096542337,1.373,40.750946,10.618485,5.011,0.39266998,0.11389,0.24438,36516601856.0,Rockwell Automation,Industrials,SP500,79.60190117753072,1.0,13.919042366556823,5.794972480376788,0.9678947587100866,0.9254634897966275,0.3098391559055373,0.3811613970363521,2025-06-06
ROL,0.17623405184475116,0.01350137263360404,0.768,58.35798,20.648462,8.299,0.52705,0.13781,0.37827,28000133120.0,"Rollins, Inc.",Industrials,SP500,58.12409993982754,1.0,0.6731369317870062,1.7444963497212278,0.6994253100954145,0.9179009081358293,0.406614355159571,0.5310996240551085,2025-06-06
ROP,0.043915891202216395,0.014429015230417905,1.036,41.270863,3.208435,9.434,0.68924004,0.20692,0.08095,61677588480.0,Roper Technologies,Information Technology,SP500,53.89911748210177,1.0,0.7410176948521894,0.8160329605069606,0.592752195312297,0.9284128342282189,0.4000788193937749,0.5612385502062367,2025-06-06
ROST,-0.07716715398855101,0.018262875081333917,1.157,22.685625,8.366348,2.232,0.32706,0.097950004,0.39566,47220563968.0,Ross Stores,Consumer Discretionary,SP500,50.716198425392996,1.0,0.0838450708898506,-5.642033719468391,0.39163507973757083,0.9294327291879804,0.326745812098804,0.635381213917537,2025-06-06
RCL,0.07704694973678006,0.03301500696649263,2.15,22.423922,9.40163,5.587,0.4957,0.19378,0.48519,74839220224.0,Royal Caribbean Group,Consumer Discretionary,SP500,74.5359947775431,1.0,12.219182705427045,15.993061810070644,1.016991210902012,0.9286746907808968,0.2548784890252493,0.31689092856380496,2025-06-06
SPGI,0.008503857183280061,0.01692898454647966,1.195,40.758244,4.7723036,11.942,0.69415003,0.2726,0.11241,159248220160.0,S&P Global,Financials,SP500,60.50848058546548,1.0,5.021675567402667,1.7536321281928442,0.7637610999773986,0.9275259217725408,0.38808596779533794,0.5178088457351977,2025-06-06
CRM,-0.24389942467108516,0.021526926826145376,1.377,42.78456,4.310481,6.478,0.77336997,0.16079001,0.10312,260955029504.0,Salesforce,Information Technology,SP500,49.86051020955542,1.0,-1.8806567258636733,-3.814137168872933,0.37494407238803,0.927956037881613,0.3588756467112625,0.6239188730943659,2025-06-06
SBAC,0.03821911229041253,0.018140935201358385,0.78,29.965609,-4.923391,14.424,0.76794,0.30369,0.063930005,24340590592.0,SBA Communications,Real Estate,SP500,45.08054250521003,1.0,0.15469121812765252,-0.8235882278113702,0.23949585864486775,0.9333863253967567,0.4602023959973901,0.6216326108702299,2025-06-06
SLB,-0.1621821805084961,0.025936709307455823,1.026,11.455932,2.3553805,1.564,0.20501,0.116160005,0.20201,45655691264.0,Schlumberger,Energy,SP500,47.68784459310611,0.0,-0.45566830107626544,0.8873945296467052,0.4163817041695726,0.9339422889339575,0.3249790397811291,0.5930085603806519,2025-06-06
STX,0.3148871476394688,0.03147649505895085,1.428,18.34964,-32.64977,3.681,0.33793998,0.17493999,0.18977,27064033280.0,Seagate Technology,Information Technology,SP500,84.28828546380151,1.0,9.262259710007939,17.20099060181387,0.9043574297735048,0.9489880532214581,0.3034380435328447,0.2562075972635717,2025-06-06
SRE,-0.1403589620689054,0.02440321303155075,0.656,16.774723,1.6179463,6.991,0.41252998,0.22222,0.09709,49776873472.0,Sempra,Utilities,SP500,50.58307818750219,1.0,0.7351230858299544,-0.5211746265523208,0.35639731352363835,0.9329905697009183,0.41168320685927406,0.5903256091759004,2025-06-06
NOW,-0.08177236796805587,0.03038965582575537,0.956,140.84584,21.075409,17.998,0.78917,0.1341,0.16858,213863727104.0,ServiceNow,Information Technology,SP500,65.09274453552312,1.0,23.406623579558982,1.6844349628923179,0.7674409860277568,0.9046369189734856,0.41589787220557056,0.49104512869677863,2025-06-06
SHW,-0.06079335315920009,0.016361103069241358,1.212,33.992447,21.737925,4.457,0.48718,0.11634,0.70217,90211344384.0,Sherwin-Williams,Materials,SP500,55.89717174278542,1.0,3.121104274508184,1.9755492757630735,0.7005622494346778,0.9213461453375434,0.34719303771303794,0.5400905887337137,2025-06-06
SPG,-0.09904441630665173,0.0207008995434319,1.486,25.71224,20.584192,12.857,0.8237,0.34248,0.67307,60994691072.0,Simon Property Group,Real Estate,SP500,51.48585176369778,1.0,0.5427618718791507,2.31086370737284,0.4602666592549884,0.9223116223956753,0.37737922155781745,0.5604605371426055,2025-06-06
SWKS,-0.16447522364099454,0.040193966891611185,1.155,28.101564,1.8601645,2.544,0.4118,0.104270004,0.06701,10800279552.0,Skyworks Solutions,Information Technology,SP500,61.241712786309265,1.0,1.5368598161443572,3.122433713472812,0.694455750866293,0.9316276919495059,0.3344092838098137,0.502507690287034,2025-06-06
SW,-0.20126344252390538,0.026495423098556032,1.017,52.77439,1.2609266,1.388,0.19594,0.01982,0.04226,22590113792.0,Smurfit Westrock,Materials,SP500,48.67822046690781,1.0,-0.06650567262459361,-2.641635002592159,0.32276261861262384,0.9283797430185052,0.30934109166139545,0.61923858835365,2025-06-06
SNA,-0.09075223720170289,0.017279970634280262,0.766,16.805075,3.0416641,3.269,0.52046,0.20136999,0.19538,16792992768.0,Snap-on,Industrials,SP500,51.22038609436331,1.0,0.3578306375918032,0.0933848871379922,0.4378196737613269,0.9326749693126367,0.4125045592147662,0.5816251229917229,2025-06-06
SOLV,0.06846770980862504,0.023481019143938513,0.99,34.447002,3.9644659,2.458,0.54935,0.045619998,0.10657,12932720640.0,Solventum,Health Care,SP500,59.286140134774534,1.0,1.3462394434535554,2.917692004319333,0.7400097137585504,0.9297234104971288,0.36521127549734506,0.51449737027806,2025-06-06
SO,0.058876962080531836,0.01338258870655562,0.367,21.176258,2.86807,6.043,0.49686,0.16537,0.12244,97152270336.0,Southern Company,Utilities,SP500,46.718719737831364,0.0,-0.10262757242955445,-0.6247103766983648,0.46667895637976725,0.9318505784000163,0.4522517696887914,0.6114276239249912,2025-06-06
LUV,-0.01658040631430524,0.028829305070164218,1.227,37.348316,2.0226362,0.661,0.22173999,0.01983,0.05593,18942347264.0,Southwest Airlines,Industrials,SP500,62.54530366737906,1.0,0.8993126141172425,6.584429238891482,0.8120314511733809,0.9303670633032599,0.2910127464122691,0.4650432170818274,2025-06-06
SWK,-0.2055846480394684,0.032848093286559,1.172,27.792372,1.1475208,1.115,0.29997998,0.02396,0.04032,10147624960.0,Stanley Black & Decker,Industrials,SP500,50.60657743715986,1.0,0.05498495570743955,0.11704579080176426,0.38599490364152933,0.9321387437898379,0.3072211621472457,0.5846532625997234,2025-06-06
SBUX,-0.09652262670808376,0.02521754975946383,0.99,32.48364,-13.31495,3.353,0.25030002,0.08609,0.317925,101514616832.0,Starbucks,Consumer Discretionary,SP500,59.30875426321733,1.0,0.6022950440610799,6.383232740777946,0.9972769383368192,0.9379551091321584,0.3326471196706979,0.4836566982313468,2025-06-06
STT,0.01483096892343494,0.020466225961432303,1.463,11.064752,1.2261183,-3.384,0.0,0.21917,0.1122,28020557824.0,State Street Corporation,Financials,SP500,64.8169542562282,1.0,1.7482426893020744,1.9925261070816709,0.8162329949689048,0.9349900649874422,0.2643366922331054,0.4940143915434122,2025-06-06
STLD,-0.01507184670545425,0.026807801984818802,1.394,17.565046,2.2626786,1.313,0.13408,0.06798,0.13199,19843846144.0,Steel Dynamics,Materials,SP500,54.375827659796286,1.0,1.2597444231102486,2.806223950718892,0.5918383058555325,0.9331089046483333,0.26971964917987235,0.5409385199107266,2025-06-06
STE,0.128246389279018,0.015831005315619942,0.943,39.439934,3.6166728,4.763,0.44307998,0.11258,0.09458999,23899551744.0,Steris,Health Care,SP500,56.92365787241251,1.0,3.883672119112191,-0.3630064620783109,0.5176597207096627,0.9289324656356901,0.3652564761635996,0.5554550732412766,2025-06-06
SYK,0.002082405643159202,0.01570938725874484,0.927,51.967525,7.0122523,6.95,0.64699996,0.12314,0.14259,146766643200.0,Stryker Corporation,Health Care,SP500,55.57831404510635,1.0,2.3477029785561285,1.5636588146371755,0.4872020558011238,0.9253036581660299,0.39798073832625624,0.5455641028015452,2025-06-06
SMCI,-0.048600093817411705,0.06590042461294222,1.397,22.714672,3.9097288,1.133,0.11274,0.05336,0.20062,24944007168.0,Supermicro,Information Technology,SP500,54.37159178814354,1.0,1.5047458499835926,0.8712502735005018,0.5289142939075256,0.9316020512895403,0.2659724370209588,0.5581485663110342,2025-06-06
SYF,-0.12331689156481729,0.030224858804224927,1.428,8.082191,1.4618071,2.122,0.0,0.34037998,0.18597999,22458763264.0,Synchrony Financial,Financials,SP500,57.837281984788135,1.0,1.0788563519787644,2.7149345599495023,0.5374143118476198,0.9348019256232849,0.28313191422554207,0.5238602288355132,2025-06-06
SNPS,-0.058788339888209196,0.02587924010688114,1.11,56.41599,7.6178184,11.46,0.81412005,0.3477,0.15551,75543232512.0,Synopsys,Information Technology,SP500,54.067968479904714,1.0,2.1107160107239338,-3.2950655390251673,0.4319321156040404,0.9239425978584402,0.42619949521838096,0.5967143639891035,2025-06-06
SYY,-0.06345605260538689,0.014597109524165881,0.817,19.273901,18.812105,0.605,0.18346001,0.023629999,0.93613,36157648896.0,Sysco,Consumer Staples,SP500,61.351086006296924,1.0,0.5677816871908163,3.6537887340409934,1.0378369858817291,0.9252362025896137,0.34222386975320696,0.49739971050596055,2025-06-06
TMUS,0.016959844725905615,0.020530099189900404,0.628,24.041016,4.5821385,4.689,0.6385,0.14413,0.19351,279525064704.0,T-Mobile US,Communication Services,SP500,53.082283768807834,0.0,-0.9980340149871836,2.5780283842719776,0.9557470490732626,0.9307596926501542,0.43943933783343675,0.5501174111688032,2025-06-06
TROW,-0.22395604256877033,0.021595563294376504,1.513,10.646992,1.994811,2.724,0.52366,0.28375998,0.18447,20665640960.0,T. Rowe Price,Financials,SP500,51.132492429770934,1.0,0.35413790063502404,-0.6457766422441501,0.3381750243507185,0.9341198141032505,0.3268277479473494,0.5886654547715888,2025-06-06
TPR,0.26956329610765994,0.028171155973045144,1.478,20.707895,10.941324,2.835,0.75088,0.12497,0.40273,16343127040.0,"Tapestry, Inc.",Consumer Discretionary,SP500,53.84260817514916,1.0,1.2578452119180241,-0.41776707252136186,0.30637588125371573,0.9284712421644339,0.34189415511164956,0.5724195463873716,2025-06-06
TRGP,-0.13042618237978276,0.026945423655999924,1.071,30.834253,14.852302,3.161,0.34418,0.07981,0.41976002,36320923648.0,Targa Resources,Energy,SP500,53.82148522005663,0.0,-1.5093303602957917,5.116600400417337,0.8105699158057643,0.9251319071761444,0.33682420464223284,0.5237767770600208,2025-06-06
TGT,-0.2536219215665343,0.02346779179171436,1.212,10.645055,2.944735,0.558,0.28070998,0.03953,0.29076,44014436352.0,Target Corporation,Consumer Staples,SP500,52.742928539856706,1.0,-0.4719556887021952,1.988217376592574,0.6370530680113727,0.9338826476757565,0.30569490202297683,0.5570248686409969,2025-06-06
TEL,0.08806877021616111,0.020617739539000257,1.222,35.81917,4.042438,3.207,0.34868,0.08673,0.1122,48755294208.0,TE Connectivity,Information Technology,SP500,68.10586213871758,1.0,4.012336174774475,3.4044449924075737,0.8641597479290095,0.9294145510882463,0.3168850432915893,0.4639555163870167,2025-06-06
TDY,0.05807201078848445,0.016732208502021124,1.051,28.631428,2.3652062,4.496,0.42885,0.14373,0.086210005,23478851584.0,Teledyne Technologies,Information Technology,SP500,62.032890996491744,1.0,5.48819690885,2.6657608024464587,0.8503627916004519,0.9311313524860739,0.35451876238057717,0.5016962713247357,2025-06-06
TER,-0.2761249287431532,0.036610502563654744,1.673,24.239378,4.914422,4.362,0.59365004,0.19860001,0.21551001,13726338048.0,Teradyne,Information Technology,SP500,61.55470878047368,1.0,0.952306459639729,8.892857111613603,0.9688031999821811,0.9306068838621568,0.3045227213491811,0.4495998557399834,2025-06-06
TSLA,-0.22736497312481985,0.049710394338113466,2.461,172.87355,12.974464,9.338,0.17662,0.063829996,0.087740004,968864759808.0,"Tesla, Inc.",Consumer Discretionary,SP500,43.61778814937809,1.0,6.876906319472994,-11.916494730876828,0.055932494307803005,0.9044961457463205,0.21009018409478733,0.7266930089133388,2025-06-06
TXN,0.01740990431717937,0.029250158377556262,0.99,36.623104,10.714206,11.272,0.58022,0.30363,0.29189,175671230464.0,Texas Instruments,Information Technology,SP500,66.88108749815058,1.0,5.469700095660528,7.216574629328118,0.8925621116960515,0.9254380631662904,0.40759455351097856,0.43605227829517845,2025-06-06
TPL,-0.15986655308964015,0.03575204352173069,1.13,56.07975,21.373892,33.898,0.93536,0.63243,0.39523998,25782439936.0,Texas Pacific Land Corporation,Energy,SP500,34.2359114032505,0.0,-58.429572761614736,-12.127099395490331,0.20112786654812034,0.9154908726471667,0.47975526201669666,0.7900805510057992,2025-06-06
TXT,-0.08795638196202304,0.020631466622162982,1.163,16.97072,1.8703305,1.179,0.17912,0.05983,0.11699,13603613696.0,Textron,Industrials,SP500,59.90933756320123,1.0,0.910914779436709,2.558515470237212,0.6183944065439289,0.9333913299350335,0.29820904841375906,0.5145554060639892,2025-06-06
TMO,-0.24086103572945938,0.020749336615021832,0.78,23.531965,3.0665636,4.168,0.41435,0.15185,0.13704,151458152448.0,Thermo Fisher Scientific,Health Care,SP500,43.170997852186204,0.0,-8.337836310761361,0.2197299093822728,0.38102136850707397,0.9315877308533153,0.38693056171602275,0.6239089220087752,2025-06-06
TJX,0.026632429150095893,0.012960874643471574,0.903,30.268234,16.88189,2.648,0.30482998,0.084750004,0.60356,143513354240.0,TJX Companies,Consumer Discretionary,SP500,51.18381757807977,1.0,0.07710836416410416,-0.7485732420098314,0.41207271369686915,0.9243207838986689,0.3539560740930834,0.5893701528612869,2025-06-06
TKO,0.15694880418654167,0.022410229645740572,0.99,83.96717,3.2648313,7.872,0.69767,0.06022,0.043169998,13590931456.0,TKO Group Holdings,Communication Services,SP500,58.92870009318017,1.0,1.7653253407954423,6.413623853600788,0.8611695905126361,0.9222431084551242,0.3867214094769825,0.4851242030117867,2025-06-06
TSCO,-0.0922599696852423,0.020566497124800867,0.734,25.293533,12.064547,2.194,0.36316,0.07238,0.49624002,26955520000.0,Tractor Supply,Consumer Discretionary,SP500,52.69848936768682,0.0,-0.3289717610593499,2.865426009484117,0.5672225680147996,0.927334187875503,0.3784775948831481,0.5494126317212291,2025-06-06
TT,0.0438120797715551,0.02066465592819778,1.172,35.313168,12.801116,4.924,0.35931,0.13473,0.38632,95686983680.0,Trane Technologies,Industrials,SP500,65.91623036039566,1.0,13.120410785927845,1.1502391859907732,0.5847793653342206,0.9252589535068578,0.3338207812629075,0.4935740170098706,2025-06-06
TDG,0.14644983514147136,0.01793172465126908,1.047,49.528877,-14.539732,12.373,0.59764,0.22663,0.24987,82371862528.0,TransDigm Group,Industrials,SP500,60.85146228149928,1.0,19.561382399654576,4.440096328821094,0.8303388955623023,0.9351640204783088,0.3912452308219079,0.48922485300195206,2025-06-06
TRV,0.056092666243587,0.016234216468504807,0.537,14.881937,2.198635,1.368,0.24556999,0.09086,0.16052,61973417984.0,Travelers Companies (The),Financials,SP500,56.38742509977629,1.0,2.831355952850231,0.8779714478029268,0.6039240001582289,0.9335287850588886,0.3801489483935015,0.5473859709301969,2025-06-06
TRMB,-0.03620089583726138,0.022410003718850845,1.677,11.769983,3.158102,5.063,0.68554,0.42398998,0.30996,17214052352.0,Trimble Inc.,Information Technology,SP500,63.75607508012705,1.0,1.618591381205718,1.8787990024774246,0.7618945262752258,0.9331939035788346,0.3387268895155876,0.5005475345328823,2025-06-06
TYL,-0.07412663851693835,0.018253711532453098,0.852,86.63033,7.081238,11.219,0.44699,0.13234,0.08871,24880449536.0,Tyler Technologies,Information Technology,SP500,56.476877924751435,1.0,3.970903889815645,1.9474089961189072,0.8437627846706026,0.9197630086012863,0.3794488112780778,0.5371707505734766,2025-06-06
TSN,-0.10057919648259317,0.01523444588488092,0.585,21.54864,1.0721961,0.52,0.07871,0.01705,0.051149998,19728238592.0,Tyson Foods,Consumer Staples,SP500,43.38954019925412,0.0,-0.6137932937660153,0.6807189479909078,0.491466391790907,0.9331496169142455,0.33555744266739534,0.6171423215524283,2025-06-06
USB,-0.12685713824359912,0.020726502810069172,1.017,11.028465,1.3045707,4.062,0.0,0.2638,0.11526,69418024960.0,U.S. Bancorp,Financials,SP500,60.6428859809174,1.0,0.6483134675878048,3.223560816511553,0.7362970005536371,0.9342583443585167,0.31693689665118935,0.5048840623462343,2025-06-06
UBER,0.3010289813112723,0.02764207519393484,1.387,15.058669,8.18515,4.035,0.33594,0.27074,0.69382006,179809255424.0,Uber,Industrials,SP500,53.56553068747679,1.0,0.7581601286621122,-2.3749958385120737,0.3787127440279433,0.9304709374247035,0.32568672843366714,0.591388263071581,2025-06-06
UDR,-0.06861383719173653,0.01699498704548551,0.833,113.611115,4.1196613,12.12,0.66486,0.07222,0.02848,15419137024.0,"UDR, Inc.",Real Estate,SP500,45.95074556851543,0.0,-0.2389862842849979,1.9825486630769824,0.38417584193274146,0.9170788291248404,0.40366310524080323,0.5922067860375873,2025-06-06
ULTA,0.08526981830363267,0.027803691193174,1.096,18.187084,8.612203,1.972,0.42713,0.104490004,0.50435,20885321728.0,Ulta Beauty,Consumer Discretionary,SP500,70.76745775231414,1.0,21.4249425460402,13.198415188962242,0.8258511638140803,0.9300057648672291,0.34939063234687656,0.3594816393787107,2025-06-06
UNP,-0.02761392548009467,0.016655198622731526,1.052,20.11081,8.336632,6.777,0.55716,0.27765,0.42468,133374558208.0,Union Pacific Corporation,Industrials,SP500,52.731418656361434,1.0,0.082697580630537,0.7548398210861282,0.4824620783470086,0.9293982264686078,0.39443476754185136,0.5679615598407837,2025-06-06
UAL,-0.1705225237562672,0.041849106061435416,1.442,7.568699,2.1592295,0.759,0.34877,0.06339,0.33571997,27166670848.0,United Airlines Holdings,Industrials,SP500,62.990127015380715,1.0,2.206857376418924,10.065791481419613,0.991353469588178,0.9346818620175515,0.2917638551163291,0.4314690260198445,2025-06-06
UPS,-0.19347565498884145,0.022764424934749037,1.189,14.344715,5.3145814,1.128,0.21378,0.06442,0.35908002,83207471104.0,United Parcel Service,Industrials,SP500,51.985028618644016,1.0,0.009699995702064257,1.289058455465013,0.6141805641551344,0.93218309534314,0.30372373166107564,0.5670828700995738,2025-06-06
URI,-0.17508985107699904,0.02669950274348029,1.705,18.271442,5.214428,3.781,0.39905998,0.16375,0.30173,45830467584.0,United Rentals,Industrials,SP500,56.67598511790597,1.0,12.88240729540746,0.15917576600789415,0.45560915167217164,0.9314014573645953,0.27720398201342006,0.5503057392533401,2025-06-06
UNH,-0.4470184529498422,0.03552361354928478,0.453,12.614226,2.8867166,0.794,0.21989,0.05391,0.22700001,273484562432.0,UnitedHealth Group,Health Care,SP500,33.11495265732971,0.0,-29.929860305882414,1.719073500894892,0.4314453305955507,0.9335972716729114,0.3803260559947703,0.6669065712601392,2025-06-06
UHS,-0.022314918361197367,0.023241225603133714,1.318,10.650365,1.7993352,1.073,0.42712003,0.07442,0.18473,12209522688.0,Universal Health Services,Health Care,SP500,53.46226053757296,1.0,1.9612931524820567,1.5157240007951263,0.42952883273146936,0.9343654689554902,0.31495405507818586,0.5570268485036713,2025-06-06
VLO,-0.006838299668323833,0.027531334468699875,0.972,43.84727,1.7129439,0.399,0.049489997,0.0076,0.03714,40238362624.0,Valero Energy,Energy,SP500,53.828768182426145,1.0,1.8117163630037538,-0.2952182094536685,0.38843640503552457,0.9295780749628378,0.2919797452292048,0.5712899803999794,2025-06-06
VTR,0.040514393372957924,0.01682490667934586,0.908,191.54544,2.485256,8.245,0.42178002,0.02815,0.01381,28526544896.0,Ventas,Real Estate,SP500,38.9244429195343,0.0,-0.7907721204835383,-0.6755699840807563,0.17241891109488158,0.9067204915321714,0.35331575100938567,0.6523843133860459,2025-06-06
VLTO,-0.05845370970438202,0.01563348304139642,0.99,28.594286,10.772874,4.979,0.59916997,0.16555999,0.46036,24805928960.0,Veralto,Industrials,SP500,55.248027570152715,1.0,1.0795620193993187,-0.8813695676925902,0.41212958782973397,0.9271858406990671,0.39358726920165593,0.5693057214890092,2025-06-06
VRSN,0.48913911043319236,0.015181651450069476,0.771,34.744183,-13.510709,17.289,0.87832,0.50203,0.18977,26654451712.0,Verisign,Information Technology,SP500,63.60030527664788,1.0,2.616838687584959,0.7911768616416565,0.8655133870807028,0.9364017002135226,0.5089723992815028,0.5108452175078841,2025-06-06
VRSK,0.11759411156207511,0.014345392589747574,0.878,47.041176,363.91354,16.265,0.69151,0.33129,4.68222,44746096640.0,Verisk Analytics,Industrials,SP500,66.2439369751887,1.0,5.623347411799045,1.7131163162057623,0.8012155995725803,0.7593649069268303,0.50715479676979,0.4883461043630257,2025-06-06
VZ,0.06835630887997812,0.014727899758947147,0.38,10.42262,1.8324335,2.618,0.60018003,0.13144,0.18416001,184566349824.0,Verizon,Communication Services,SP500,52.724044912196405,1.0,0.07186680025388625,1.507066299755242,0.6406937568989901,0.9342382728186882,0.4631602343581124,0.5613011213711887,2025-06-06
VICI,0.02079903876823974,0.013758823308131893,0.724,12.5720005,1.2481138,13.158,0.992,0.67811996,0.1012,33212395520.0,Vici Properties,Real Estate,SP500,46.359361516161535,0.0,-0.05657009842644811,0.7051259870987431,0.32973174076484874,0.9332012794348307,0.5584078778116732,0.601433597721033,2025-06-06
V,0.19349205641286304,0.015313118314182854,0.943,37.21831,18.6834,18.462,0.9777,0.52859,0.50655,708702175232.0,Visa Inc.,Financials,SP500,67.04480446565064,1.0,5.867942853407158,3.343855959964402,0.892199615279267,0.9209719783228479,0.5040172919053277,0.4696234279008259,2025-06-06
VST,0.08576201491603186,0.0525561405665749,1.246,27.435816,25.060799,4.286,0.41307998,0.13401,0.41676,58745155584.0,Vistra Corp.,Utilities,SP500,68.59255101693758,1.0,9.729110511802816,11.814890534560584,0.8618909936051466,0.9207846884493671,0.33215644362451724,0.3853842170210634,2025-06-06
VMC,-0.07137530172306061,0.017326715251327552,0.836,37.263344,4.30881,5.392,0.27443,0.12497,0.120749995,35049172992.0,Vulcan Materials Company,Materials,SP500,52.45048770040234,1.0,2.2099001069828432,-2.2032545631200375,0.28648264280961777,0.9288724482562698,0.3558407807306876,0.5953461015476851,2025-06-06
WRB,0.18997865252837998,0.01574435665844789,0.432,17.192575,3.1531913,2.05,0.43358,0.12429,0.20686,28110278656.0,W. R. Berkley Corporation,Financials,SP500,57.681503895520514,1.0,0.9813266699573688,2.6388678693328576,0.6745793054613852,0.9326807723309849,0.42856040141304236,0.5253639150734086,2025-06-06
GWW,-0.07331303442240622,0.014335476819139145,1.212,28.065434,15.108995,3.163,0.39445,0.1108,0.5416,52540952576.0,W. W. Grainger,Industrials,SP500,60.12992623534588,1.0,14.354564375050813,1.446469891780266,0.730865864600963,0.9254204135160146,0.33256462244008944,0.5206589783463613,2025-06-06
WAB,0.006074682240430063,0.021745559651026584,1.128,32.258217,3.4017098,3.677,0.3319,0.10533,0.106800005,35274203136.0,Wabtec,Industrials,SP500,66.92190678389069,1.0,4.19547416690645,3.0714794259752027,0.7996192636282208,0.9301925983887739,0.3277749674179239,0.4730171544152112,2025-06-06
WMT,0.028182435195047928,0.018325993808474078,0.693,41.74124,9.337906,1.24,0.24882,0.02747,0.21783,781482917888.0,Walmart,Consumer Staples,SP500,52.98343843541528,1.0,0.9888526055723759,1.8190375701352748,0.528789021496094,0.9262672725983926,0.3548229011542093,0.5569972412566326,2025-06-06
DIS,-0.01949018479453757,0.023107849640842473,1.552,23.2551,1.9668933,2.592,0.37096,0.09475,0.08894,204853608448.0,Walt Disney Company (The),Communication Services,SP500,68.36479100834396,1.0,3.8867128064968455,2.4835797754377977,0.7816421900293417,0.9322876336399198,0.2823637839774737,0.4708423401008397,2025-06-06
